#Name	Brake.Hyd.Sys.pMC	Car.Distance	Car.Fr1.rx	Car.Fr1.ry	Car.Fr1.rz	Car.Fr1.tx	Car.Fr1.ty	Car.Fr1.tz	Car.Gen.ax_1	Car.Gen.ay_1	Car.Gen.vx_1	Car.Pitch	Car.Roll	Car.SideSlipAngle	Car.Yaw	Car.YawRate	Car.ax	Car.ay	Car.tx	Car.ty	Car.v	Car.vFL	Car.vFR	Car.vRL	Car.vRR	DM.Brake	DM.Clutch	DM.Gas	DM.GearNo	DM.Long.StepDist	DM.ManNo	DM.Steer.Ang	DM.Steer.Trq	Driver.Brake	Driver.Gas	Driver.Steer.Ang	PT.Engine.rotv	PwrD.Tire.CambDeflFL	PwrD.Tire.CambDeflFR	PwrD.Tire.LatSlipFL	PwrD.Tire.LatSlipFR	PwrD.Tire.LongSlipFL	PwrD.Tire.LongSlipFR	PwrD.Tire.RollResistFL	PwrD.Tire.RollResistFR	PwrD.Tire.ToeSlipFL	PwrD.Tire.ToeSlipFR	PwrD.Tire.TotalFL	PwrD.Tire.TotalFR	PwrL.Aero	PwrL.Brake	PwrL.PT	PwrL.Tire	PwrL.Total	PwrS.Aero	PwrS.Brake	PwrS.PT	PwrS.Tire	PwrS.Total	Steer.WhlAng	Time	Vhcl.Fr1.x	Vhcl.Fr1.y	Vhcl.v
#Unit	bar	m	rad	rad	rad	m	m	m	m/s^2	m/s^2	m/s	rad	rad	rad	rad	rad/s	m/s^2	m/s^2	m	m	m/s	m/s	m/s	m/s	m/s	-	-	-	-	m	-	rad	Nm	-	-	rad	rad/s	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	rad	s	m	m	m/s
#nStates	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	         23.885203	         1224.5191	      0.0054877079	     -0.0051919926	         8.1601324	         18.749031	         27.329477	       -0.04900612	        0.35315703	         7.6666121	         13.483817	     -0.0051919926	      0.0054877079	      -0.025648948	         8.1601324	         0.5470414	        0.36604187	         7.6913211	         18.544154	         27.979743	         13.488248	         20.502538	         14.373887	          13.04735	         13.711661	        0.15923469	                 0	                 0	                 0	         1224.5056	               -99	        0.36617784	        0.61794924	        0.15923469	                 0	        0.36617784	                 0	                -0	                -0	         1.8235806	         117.48656	         2734.1087	         334.19494	         555.96941	         710.35095	    -0.00023035209	        0.11460391	         3292.0698	         1162.0271	         1588.5799	         18135.069	         2813.9311	         9933.5209	         32471.144	                 0	                 0	        -33218.805	                 0	        -32470.694	        0.36617784	                88	         18.749031	         27.329477	         13.488248
	          28.45541	         1227.2199	      0.0040514847	     -0.0050751873	         8.2562638	         17.925663	         29.902612	      -0.049110929	        0.17950115	         5.9282944	         13.512903	     -0.0050751873	      0.0040514847	      -0.019702523	         8.2562638	        0.40817478	        0.18671752	          5.961875	         17.659158	         30.530136	         13.515593	          19.60039	         14.202426	         13.164483	         13.655119	        0.18970273	                 0	                 0	                 0	         1227.2064	               -99	        0.23818568	        0.68422655	        0.18970273	                 0	        0.23818568	                 0	                -0	                -0	        0.37111192	          52.42035	         2696.1904	         240.07365	         613.07093	         664.86286	    -0.00012537981	       -0.15349808	         3309.8885	         956.98387	         1598.7553	         20818.247	         2743.7882	         9319.8115	         34480.702	                 0	                 0	        -34739.753	                 0	        -34478.143	        0.23818568	              88.2	         17.925663	         29.902612	         13.515593
	         36.072208	         1229.9233	      0.0021607235	     -0.0049129069	         8.3210373	         16.859632	         32.387352	       -0.04919225	      -0.088296079	         3.6776515	         13.511156	     -0.0049129069	      0.0021607235	      -0.012136955	         8.3210373	        0.23514065	      -0.085911008	          3.717821	         16.552844	         32.996231	         13.512274	          17.52464	         13.979279	         13.273416	         13.549606	        0.24048138	                 0	                 0	                 0	         1229.9098	               -99	        0.11203065	         1.0396042	        0.24048138	                 0	        0.11203065	                 0	                -0	                -0	       0.084423612	         16.929325	         2186.8887	         147.57196	         630.67321	         618.86731	    -0.00011611049	       -0.25708051	         2818.0716	          782.8648	         1598.2862	          24581.85	         2608.0936	         8241.9089	         37030.312	                 0	                 0	        -36340.712	                 0	        -37024.122	        0.11203065	              88.4	         16.859632	         32.387352	         13.512274
	          57.07087	         1232.6198	    -0.00025709017	     -0.0046163829	          8.348302	         15.640526	         34.792282	      -0.049188266	        -1.4597057	        0.98019198	         13.419848	     -0.0046163829	    -0.00025709017	     -0.0035690903	          8.348302	       0.035606143	        -1.4592083	         1.0158681	         15.316906	          35.39255	         13.420071	         13.762774	          13.57387	         13.285514	         13.329676	        0.38047247	                 0	                 0	                 0	         1232.6063	               -99	       0.013104111	         1.5239851	        0.38047247	                 0	       0.013104111	                 0	                -0	                -0	         3.5626317	         8.5913303	         183.18511	         30.960071	         600.11585	         597.60483	       -0.13930271	       -0.37835244	         787.52664	         636.31169	         1567.6122	         33008.587	           2324.39	         5771.9754	         42672.752	                 0	                 0	        -35655.059	                 0	        -42657.702	       0.013104111	              88.6	         15.640526	         34.792282	         13.420071
	         39.876716	         1235.2505	     -0.0011557795	     -0.0054311915	         8.3417091	         14.394275	          37.10862	      -0.049528172	        -2.1252447	        -1.2177758	         12.885033	     -0.0054311915	     -0.0011557795	     0.00048295158	         8.3417091	       -0.11272822	         -2.124866	        -1.1770928	         14.074343	         37.711302	         12.885233	          13.07783	         12.991179	         12.844754	         12.721286	        0.26584477	                 0	                 0	                 0	         1235.2376	               -99	       -0.15870843	        -0.9780668	        0.26584477	                 0	       -0.15870843	                 0	                 0	                 0	         34.054841	         4.1122919	         25.902057	          42.05543	         604.09342	         469.82816	       -0.17529182	        0.20592006	         664.29038	         516.01032	         1384.9288	         30200.593	         2193.8241	         5350.1895	         39129.722	                 0	                 0	        -29406.692	                 0	        -39129.031	       -0.15870843	              88.8	         14.394275	          37.10862	         12.885233
	          33.47693	         1237.8016	     -0.0031712501	     -0.0054887552	         8.2978097	         13.206651	          39.36644	      -0.049416023	       -0.43892911	        -3.8240686	         12.684365	     -0.0054887552	     -0.0031712501	      0.0063638477	         8.2978097	       -0.33276574	       -0.43428129	        -3.7745532	         12.913138	         39.982629	         12.684774	         13.202494	         13.252252	         12.784209	         12.401843	        0.22317953	                 0	                 0	                 0	         1237.7889	               -99	       -0.38247999	        -1.4917092	        0.22317953	                 0	       -0.38247999	                 0	                -0	                 0	         117.76294	         18.868658	         132.12738	         324.57601	         637.50535	           370.705	        0.21074491	        0.30481244	         887.90627	         714.29101	         1320.8898	         21116.982	         2233.3928	         5871.4912	         30542.939	                 0	                 0	        -28579.162	                 0	        -30541.511	       -0.38247999	                89	         13.206651	          39.36644	         12.684774
	         34.332743	         1240.3276	     -0.0046135317	     -0.0054637201	         8.2105193	         12.137528	         41.655786	        -0.0491704	       -0.66885664	        -6.2029939	         12.564296	     -0.0054637201	     -0.0046135317	       0.013861011	         8.2105193	       -0.52478986	       -0.65711108	        -6.1710303	         11.898653	         42.295277	         12.565588	         13.186261	         13.622399	          12.76704	         12.143878	        0.22888495	                 0	                 0	                 0	          1240.315	               -99	       -0.53683662	        -1.8231775	        0.22888495	                 0	       -0.53683662	                 0	                 0	                 0	         196.50992	         21.043574	         118.29994	         543.83409	          686.2603	         345.65065	        0.69417209	        0.17480861	         1001.8325	          910.5608	         1284.2299	         22337.526	         2269.7396	         6467.1117	         32358.677	                 0	                 0	         -29151.35	                 0	        -32357.631	       -0.53683662	              89.2	         12.137528	         41.655786	         12.565588
	         29.479364	         1242.8264	     -0.0054325154	     -0.0055702198	          8.093654	         11.283784	         44.005556	      -0.049082776	       -0.40022119	        -7.5771224	         12.428495	     -0.0055702198	     -0.0054325154	       0.019637705	          8.093654	       -0.62905567	       -0.38331235	        -7.5634742	         11.121001	         44.668633	         12.430925	         13.194559	         14.589411	         12.698226	         11.942463	         0.1965291	                 0	                 0	                 0	         1242.8139	               -99	       -0.60330431	        -1.3282337	         0.1965291	                 0	       -0.60330431	                 0	                 0	                 0	         220.30805	         12.829831	         173.33062	         913.51681	          686.7096	         335.31112	        0.93390511	       0.023718038	         1081.3626	         1261.6276	         1242.8292	         19966.441	         2373.0575	         7198.7857	         30781.139	                 0	                 0	        -28501.264	                 0	        -30782.587	       -0.60330431	              89.4	         11.283784	         44.005556	         12.430925
	         25.415762	         1245.3032	     -0.0057252061	        -0.0055125	         7.9639269	         10.713767	          46.41758	      -0.048923061	       -0.17906956	        -8.0027089	         12.339568	        -0.0055125	     -0.0057252061	       0.022605284	         7.9639269	       -0.65619744	       -0.16059213	        -8.0043188	         10.638102	          47.09624	         12.342705	         13.163497	         16.100488	         12.629735	         11.836506	        0.16943841	                 0	                 0	                 0	         1245.2908	               -99	       -0.58843594	        -1.0430275	        0.16943841	                 0	       -0.58843594	                 0	                 0	                -0	         191.78048	         6.2505086	         210.60911	         1444.9323	         675.72313	         377.65485	        0.78545818	    -3.3955072e-05	         1078.9219	         1828.8497	          1216.865	         18908.532	         2451.3871	           7898.69	         30475.481	                 0	                 0	        -28991.429	                 0	        -30476.893	       -0.58843594	              89.6	         10.713767	          46.41758	         12.342705
	                 0	         1247.7712	     -0.0055706653	     -0.0057479781	         7.8358614	         10.459081	         48.874289	      -0.048954574	         1.0501831	        -7.5152652	         12.379593	     -0.0057479781	     -0.0055706653	         0.0233001	         7.8358614	       -0.60804762	         1.0663755	        -7.5404483	         10.470747	          49.55697	         12.383013	         14.071849	         18.835312	         12.691893	         11.960872	                 0	                 0	                 0	                 0	         1247.7589	               -99	        -0.5662733	        0.46756139	                 0	                 0	        -0.5662733	                 0	                 0	                 0	         115.56385	         3.9452207	         840.04857	           1844.78	         620.30788	         366.20429	        0.39007019	    -0.00025254569	         1575.6876	         2214.8757	         1227.3654	         3090.3463	         2687.7574	         8871.1196	          15876.77	                 0	                 0	        -19739.445	                 0	        -15887.761	        -0.5662733	              89.8	         10.459081	         48.874289	         12.383013
	                 0	         1250.2673	      -0.004809554	     -0.0063196557	          7.727917	         10.517856	         51.371071	       -0.04953688	         1.0658926	        -6.2894252	         12.574433	     -0.0063196557	      -0.004809554	       0.019267634	          7.727917	       -0.47874747	         1.0755034	        -6.3107795	         10.603054	         52.048215	         12.576857	         17.392795	         23.656836	         12.819546	          12.24769	                 0	                 0	                 0	                 0	         1250.2547	               -99	       -0.91238858	        0.40782508	                 0	                 0	       -0.91238858	                 0	                -0	                -0	         176.64584	          22.85918	         2634.5189	         3166.1547	           753.073	         490.79482	     0.00098271905	    -0.00036209742	          3564.263	         3679.9188	         1284.2484	                 0	         3185.5413	         12100.701	         16570.537	                 0	                 0	        -20806.909	                 0	        -16582.929	       -0.91238858	                90	         10.517856	         51.371071	         12.576857
	                 0	         1252.8029	     -0.0042896891	     -0.0051611408	         7.6403568	         10.848423	         53.885774	      -0.047803436	         1.1708051	        -5.2923809	          12.78265	     -0.0051611408	     -0.0042896891	       0.015459526	         7.6403568	       -0.40380005	         1.1782353	        -5.3054744	         10.992558	         54.552864	         12.784208	          19.79621	         24.692933	         12.983552	         12.502575	                 0	                 0	                 0	                 0	         1252.7901	               -99	        -1.0369496	        -0.3397696	                 0	                 0	        -1.0369496	                 0	                -0	                 0	         173.54745	         45.515309	         3694.5443	         4330.6168	         859.78492	         666.41548	     -0.0022007099	    -0.00029334535	          4727.788	         5042.6623	         1353.6428	       0.029441437	         3029.2733	         14382.402	         18765.469	                 0	                 0	         -23735.08	                 0	        -18767.912	        -1.0369496	              90.2	         10.848423	         53.885774	         12.784208
	                 0	         1255.3826	     -0.0033305432	      -0.005322435	         7.5668778	          11.40722	         56.404981	      -0.048144393	         1.4869941	        -4.3347806	         13.022117	      -0.005322435	     -0.0033305432	       0.012952622	         7.5668778	       -0.32063146	         1.4914707	        -4.3603064	         11.599998	         57.059392	         13.023365	         21.596819	         24.683731	         13.176013	         12.815984	                 0	                 0	       0.006678211	                 0	         1255.3696	               -99	       -0.86487795	       -0.29879484	                 0	       0.006678211	       -0.86487795	                 0	                 0	                -0	         95.113101	         38.067482	         4292.1928	         4537.6222	         863.82555	           719.747	     -0.0020435904	    -0.00020430523	         5250.8293	         5295.4531	         1428.4842	         93.835689	          3307.386	         15152.711	         19982.489	                 0	                 0	        -26596.846	                 0	        -19986.734	       -0.86487795	              90.4	          11.40722	         56.404981	         13.023365
	                 0	         1258.0179	      -0.001980972	     -0.0055826852	          7.516095	         12.163044	         58.930122	       -0.04855342	         1.5932641	        -2.7109568	         13.331726	     -0.0055826852	      -0.001980972	      0.0087724365	          7.516095	       -0.18301871	           1.59469	        -2.7431044	         12.388853	         59.573505	         13.332418	         23.303267	         24.667162	         13.406263	         13.212993	                 0	                 0	      0.0089956498	                 0	         1258.0046	               -99	       -0.46124026	       -0.36890472	                 0	      0.0089956498	       -0.46124026	                 0	                 0	                -0	         23.605174	            13.253	         4555.2622	         4922.8991	         827.98457	         818.89254	     -0.0012075625	      -1.35752e-07	         5406.7767	         5755.3252	         1532.0413	                 0	           3519.39	         15705.299	         20756.838	                 0	                 0	        -28184.298	                 0	        -20760.977	       -0.46124026	              90.6	         12.163044	         58.930122	         13.332418
	                 0	         1260.7149	     0.00052612554	     -0.0053169142	         7.4967198	         13.061528	         61.473288	      -0.048592315	         1.3797077	       -0.35790506	         13.628836	     -0.0053169142	     0.00052612554	      0.0031692469	         7.4967198	      0.0015728485	         1.3795866	       -0.40523014	         13.300021	         62.111811	         13.629081	          24.67757	          24.63827	         13.598231	         13.598279	                 0	                 0	      0.0031454785	                 0	         1260.7012	               -99	        0.42787565	        -0.1323575	                 0	      0.0031454785	        0.42787565	                 0	                 0	                -0	         13.131011	         24.798887	          4482.845	         5686.1569	         757.95456	         1013.1112	    -0.00072168686	    -0.00015849594	         5253.7784	         6724.7518	         1637.7872	      0.0007164483	         3407.7021	         16496.576	         21542.434	                 0	                 0	        -28234.236	                 0	        -21543.607	        0.42787565	              90.8	         13.061528	         61.473288	         13.629081
	         1.2538051	         1263.4664	      0.0030455447	     -0.0047895482	         7.5194238	          14.01982	         64.052838	      -0.047993353	         1.1338142	         2.6363367	          13.87681	     -0.0047895482	      0.0030455447	      -0.004606184	         7.5194238	        0.23223167	         1.1360312	         2.5844179	         14.244029	         64.696355	         13.877072	         24.686255	         24.303017	         13.707795	         13.969628	       0.008358701	                 0	                 0	                 0	         1263.4526	               -99	         1.3293984	      0.0048643294	       0.008358701	                 0	         1.3293984	                 0	                -0	                -0	         128.39395	         247.37278	         4080.2749	          5878.544	         687.75025	         1141.3707	     -0.0011919183	     -0.0030968697	         4896.2362	         7267.7207	         1732.0741	         552.27487	         3246.0808	         16790.529	         22321.183	                 0	                 0	        -27950.941	                 0	        -22317.887	         1.3293984	                91	          14.01982	         64.052838	         13.877072
	         1.1285451	         1266.2623	      0.0055114247	      -0.004503049	         7.5895944	         14.925216	         66.698778	      -0.047744544	        0.85435671	         5.9021933	         14.066534	      -0.004503049	      0.0055114247	      -0.014574007	         7.5895944	        0.46847043	        0.86376917	         5.8528107	         15.104007	          67.35622	         14.068016	         24.690452	         22.940659	         13.743569	         14.292552	      0.0075236342	                 0	                 0	                 0	         1266.2482	               -99	         2.0733407	        0.18283046	      0.0075236342	                 0	         2.0733407	                 0	                -0	                -0	          286.7192	         770.42639	         3740.6575	         5326.1036	           629.699	         1206.9352	    -0.00021216552	     -0.0090539604	         4656.8218	         7303.7662	         1806.3059	         2097.9733	         3086.8202	         17038.768	         24030.074	                 0	                 0	        -28074.918	                 0	        -24024.627	         2.0733407	              91.2	         14.925216	         66.698778	         14.068016
	                 0	         1269.0914	      0.0059448553	     -0.0048944384	         7.6982264	         15.645952	         69.436173	      -0.047917339	          1.001571	         7.7297012	         14.220602	     -0.0048944384	      0.0059448553	      -0.024231699	         7.6982264	        0.57287568	         1.0156316	          7.734347	         15.752315	         70.108912	         14.224729	         24.693301	         22.262927	          13.82858	         14.513313	                 0	                 0	                 0	                 0	         1269.0772	               -99	         1.7323741	        0.43796596	                 0	                 0	         1.7323741	                 0	                 0	                 0	         210.92419	         595.63927	         3908.5122	         4459.2701	         665.75368	         1067.5905	     0.00091781289	      -0.012368527	          4785.263	          6122.508	         1864.3492	        0.31363069	         3068.5029	         16628.564	         21561.749	                 0	                 0	        -25758.103	                 0	        -21562.723	         1.7323741	              91.4	         15.645952	         69.436173	         14.224729
	                 0	         1271.9541	      0.0056167182	     -0.0050649086	         7.8061108	         16.076709	         72.267704	      -0.048421569	         1.0938036	         7.4321813	         14.399663	     -0.0050649086	      0.0056167182	      -0.024511694	         7.8061108	        0.50407619	         1.1047139	         7.4438653	          16.10994	         72.947777	         14.403962	         24.695779	         22.137564	         14.049193	         14.650912	                 0	                 0	                 0	                 0	         1271.9397	               -99	         1.4096762	        0.22928403	                 0	                 0	         1.4096762	                 0	                 0	                -0	         142.57547	         464.12859	         3730.3902	         4434.1649	         641.59161	         1093.8697	    -0.00049314938	     -0.0066994371	         4514.5694	         5992.1645	         1935.3613	                 0	         3073.7243	         16263.388	         21272.476	                 0	                 0	          -25985.2	                 0	         -21272.55	         1.4096762	              91.6	         16.076709	         72.267704	         14.403962
	                 0	         1274.8557	      0.0053078149	     -0.0052504021	         7.9014662	         16.205088	         75.167682	      -0.048440535	         3.0075047	         6.5591138	         14.663216	     -0.0052504021	      0.0053078149	      -0.021482068	         7.9014662	        0.42484118	         3.0159311	         6.6069271	         16.173413	          75.84753	         14.666673	         24.710733	         22.051123	         14.544117	         14.891896	                 0	                 0	       0.049470062	                 0	          1274.841	               -99	          1.434575	        0.13495561	                 0	       0.049470062	          1.434575	                 0	                -0	                 0	         150.01438	         523.32896	         3211.0191	          4142.944	         564.79679	         1056.6055	     -0.0010235351	     -0.0023258219	         3925.3649	         5721.3091	         2042.4889	     0.00014072726	         3877.6069	         15395.449	         21315.882	                 0	                 0	        -36216.213	                 0	        -21317.025	          1.434575	              91.8	         16.205088	         75.167682	         14.666673
	                 0	         1277.8504	      0.0051230654	     -0.0063942287	         7.9687363	         16.050187	         78.159449	      -0.048972894	         4.3523224	         4.4713445	         15.326294	     -0.0063942287	      0.0051230654	      -0.012884657	         7.9687363	        0.25575294	         4.3552996	          4.507907	         15.973068	         78.834774	         15.327829	         24.723212	         22.261306	         15.461375	         15.463118	                 0	                 0	       0.091134243	                 0	         1277.8351	               -99	         2.0127734	        0.44911509	                 0	       0.091134243	         2.0127734	                 0	                -0	                -0	         347.30894	         1053.0419	         2677.1644	         3631.0093	         512.28574	         998.80881	     0.00060481136	     -0.0026356662	         3536.5787	         5682.0601	         2322.8413	                 0	         4376.7303	         15102.288	         21802.088	                 0	                 0	        -45214.932	                 0	        -21807.191	         2.0127734	                92	         16.050187	         78.159449	         15.327829
	                 0	         1281.0115	      0.0054787096	      -0.007221671	         8.0158354	         15.675874	         81.299524	      -0.049347445	         5.1954238	         3.9963931	         16.294715	      -0.007221671	      0.0054787096	     -0.0086757962	         8.0158354	        0.25278908	         5.1983207	         3.9806159	         15.567342	         81.969382	         16.295698	         24.734086	         22.617405	         16.511221	         16.511221	                 0	                 0	        0.12310533	                 0	         1280.9952	               -99	         2.7377786	        0.87766361	                 0	        0.12310533	         2.7377786	                 0	                -0	                -0	         687.53546	         1980.5347	         2225.1103	          3214.131	         481.24063	         1030.5675	      0.0043994267	     -0.0065376132	         3393.7762	         6225.1403	         2783.3183	     2.3293249e-09	         4942.3213	         16049.194	          23774.86	                 0	                 0	        -53776.338	                 0	        -23780.907	         2.7377786	              92.2	         15.675874	         81.299524	         16.295698
	                 0	         1284.3803	      0.0059447022	     -0.0079323775	         8.0723956	            15.112	         84.622201	      -0.050175562	         5.4236695	         4.9196344	          17.38273	     -0.0079323775	      0.0059447022	      -0.012107497	         8.0723956	        0.30392722	          5.427614	         4.9131877	         14.966052	         85.283668	         17.384487	         24.733755	         23.141256	         17.656443	         17.656443	                 0	                 0	        0.34177115	                 0	         1284.3629	               -99	         2.9840981	         1.3574765	                 0	        0.34177115	         2.9840981	                 0	                 0	                 0	         1057.6308	         2519.3824	         2043.5747	         2739.4749	         515.45979	         1013.1327	      0.0094022201	      -0.016557415	         3616.6337	         6272.1078	         3370.9222	                 0	         5331.5624	          17130.58	         25833.102	                 0	                 0	        -59096.947	                 0	        -25844.981	         2.9840981	              92.4	            15.112	         84.622201	         17.384487
	                 0	         1287.9651	      0.0061699388	     -0.0083458618	         8.1352497	         14.314216	         88.118615	      -0.051475011	         5.5332701	         5.5961027	         18.457637	     -0.0083458618	      0.0061699388	      -0.015319409	         8.1352497	        0.32205178	         5.5377716	         5.5960244	         14.127298	         88.768493	         18.460361	         24.722352	         23.871563	         18.748875	         18.748875	                 0	                 0	        0.62158355	                 0	         1287.9467	               -99	         2.4705037	         1.5278454	                 0	        0.62158355	         2.4705037	                 0	                 0	                 0	         1164.1152	         2195.6673	         1938.4273	         2471.1931	         594.24246	         993.99015	       0.010252791	      -0.025272557	         3696.7947	         5661.0357	         4031.6882	     2.0398945e-14	         5635.4819	         17272.806	         26940.016	                 0	                 0	        -62806.393	                 0	        -26960.141	         2.4705037	              92.6	         14.314216	         88.118615	         18.460361
	                 0	         1291.7724	      0.0042802973	     -0.0083388849	         8.1943425	         13.240659	         91.772875	        -0.0529187	          6.577576	         4.8286732	         19.639194	     -0.0083388849	      0.0042802973	      -0.016322271	         8.1943425	        0.24063028	         6.5800143	         4.8664668	         13.015728	         92.409342	         19.642469	         24.664983	          24.64546	         19.934398	         19.934398	                 0	                 0	        0.63854288	                 0	         1291.7528	               -99	        0.81883827	        0.94987397	                 0	        0.63854288	        0.81883827	                 0	                 0	                 0	         330.71528	         436.42063	         2283.2365	         2413.9733	         765.01809	         863.91467	     0.00058009844	     -0.0035745352	         3379.9562	         3714.4708	          4852.845	                 0	         6153.9341	         15542.383	         26549.692	                 0	                 0	        -71983.945	                 0	        -26566.575	        0.81883827	              92.8	         13.240659	         91.772875	         19.642469
	                 0	         1295.8373	     -0.0017783238	     -0.0081259602	         8.2107381	         11.885368	         95.606552	      -0.054252472	          6.828904	       -0.31258513	         21.009712	     -0.0081259602	     -0.0017783238	       -0.00469917	         8.2107381	       -0.11810591	         6.8295319	       -0.22497936	         11.649695	         96.237699	         21.010696	         24.395071	         24.675621	         21.300652	         21.300652	                 0	                 0	         0.4094957	                 0	         1295.8163	               -99	       -0.50627502	       -0.29881931	                 0	         0.4094957	       -0.50627502	                 0	                -0	                 0	         262.27352	         103.63599	         2095.8452	         1554.7301	         1065.0317	         664.95042	      -0.090134639	       0.099956478	         3424.1062	         2322.7537	         5946.3824	     2.2080979e-20	         6456.1658	         14396.206	         26800.057	                 0	                 0	        -77979.474	                 0	        -26807.261	       -0.50627502	                93	         11.885368	         95.606552	         21.010696
	                 0	         1300.1663	     -0.0070875743	     -0.0084923165	         8.1522942	         10.405998	         99.676605	      -0.054874736	         4.1836996	        -6.9760718	         22.171962	     -0.0084923165	     -0.0070875743	       0.018969662	         8.1522942	       -0.41718313	         4.1907385	        -6.9440974	         10.207545	         100.31914	         22.176577	         24.263365	         24.731884	         22.414375	         22.414375	                 0	                 0	       0.098181446	                 0	         1300.1441	               -99	        -1.0217709	        -2.1914865	                 0	       0.098181446	        -1.0217709	                 0	                -0	                 0	         2099.8533	          546.3227	          1009.414	         708.14753	         1440.5842	          503.0421	       -0.29919445	        0.15964103	         4550.9587	         1757.5188	         6991.5258	     3.3979017e-22	          5506.931	         15955.948	         28455.017	                 0	                 0	        -60607.345	                 0	         -28459.17	        -1.0217709	              93.2	         10.405998	         99.676605	         22.176577
	                 0	         1304.6725	     -0.0091476741	     -0.0081179036	          8.057503	         9.1016224	          103.9915	      -0.055142978	         2.9881573	        -10.377463	         22.818116	     -0.0081179036	     -0.0091476741	       0.034174625	          8.057503	       -0.52160774	         2.9996391	        -10.359694	         8.9649838	         104.64937	         22.831791	         24.646844	         24.721923	         23.089749	         22.928527	                 0	                 0	        0.07304828	                 0	         1304.6496	               -99	        -0.8901348	          -2.78056	                 0	        0.07304828	        -0.8901348	                 0	                 0	                -0	         2283.2258	         706.48171	         793.29647	         616.32597	         1524.2529	          608.1594	        -2.7525552	       0.086666358	         4599.0581	         1931.1862	         7639.6399	                 0	         4929.6611	         17469.063	         30038.451	                 0	                 0	        -51638.972	                 0	        -30054.164	        -0.8901348	              93.4	         9.1016224	          103.9915	         22.831791
	                 0	         1309.2876	     -0.0063519753	     -0.0070176588	         7.9554672	         8.1604964	         108.51133	      -0.055960293	         2.3087291	        -10.254732	         23.269393	     -0.0070176588	     -0.0063519753	       0.042618763	         7.9554672	       -0.40677963	          2.317006	        -10.337516	         8.0923074	         109.17952	         23.290784	         24.146859	         24.644894	         23.451239	         23.157578	                 0	                 0	       0.030499838	                 0	         1309.2643	               -99	      0.0021682093	        -1.9986592	                 0	       0.030499838	      0.0021682093	                 0	                -0	                -0	         331.05664	         27.434465	         345.76903	         815.91061	         1472.9765	         802.70795	        -2.4448069	        0.63791856	         2145.7734	         1647.3601	         8127.5125	     1.0985692e-26	         4374.2196	         15473.849	         27976.464	                 0	                 0	        -43356.999	                 0	        -27966.354	      0.0021682093	              93.6	         8.1604964	         108.51133	         23.290784
	                 0	          1313.979	     -0.0047895703	     -0.0074871615	         7.9004332	         7.6374711	         113.17411	      -0.056899209	         1.3686187	        -6.5121587	          23.59544	     -0.0074871615	     -0.0047895703	       0.023705309	         7.9004332	       -0.19897544	          1.369976	        -6.5259185	         7.6060067	         113.84462	         23.602614	         24.334942	         24.638381	         23.649613	         23.467034	                 0	                 0	       0.010408998	                 0	         1313.9554	               -99	      -0.019579846	        -1.7503284	                 0	       0.010408998	      -0.019579846	                 0	                -0	                -0	         236.90854	         17.117926	         334.67982	         603.91437	         1398.4201	         873.60515	        -2.6353641	        0.61552131	         1967.6718	         1496.0964	         8455.2148	                 0	         3878.5821	         13254.297	          25588.45	                 0	                 0	        -35803.377	                 0	        -25588.123	      -0.019579846	              93.8	         7.6374711	         113.17411	         23.602614
	                 0	         1318.7198	     -0.0029373175	     -0.0069056182	         7.8636328	         7.3937426	         117.90877	      -0.056742491	        0.95285883	         -4.479938	         23.790699	     -0.0069056182	     -0.0029373175	       0.015712533	         7.8636328	       -0.17364544	        0.95421781	        -4.4862582	         7.3871144	          118.5799	         23.794145	         24.480681	         24.625833	         23.827601	         23.612051	                 0	                 0	                 0	                 0	          1318.696	               -99	      -0.022859622	        -1.3142039	                 0	                 0	      -0.022859622	                 0	                 0	                 0	         137.81279	        0.33709708	          314.7227	         526.69607	          1356.384	         991.85887	        -2.6774322	        0.11920601	         1805.9749	         1519.0506	         8679.7393	     1.3613154e-31	         3695.4373	         12697.812	         25073.021	                 0	                 0	        -32560.899	                 0	        -25072.725	      -0.022859622	                94	         7.3937426	         117.90877	         23.794145
	                 0	         1323.4961	     -0.0021208694	      -0.007012073	         7.8334367	         7.3360516	         122.68504	      -0.056983333	        0.87322257	        -3.4014552	         23.964247	      -0.007012073	     -0.0021208694	       0.012551972	         7.8334367	       -0.12339098	        0.87387858	        -3.4143657	         7.3497573	         123.35587	         23.966696	         24.622658	         24.632411	         23.970762	         23.815072	                 0	                 0	                 0	                 0	         1323.4721	               -99	       0.003727561	        -0.7889492	                 0	                 0	       0.003727561	                 0	                -0	                -0	         85.237532	         2.2694285	         315.07045	         397.13622	          1312.547	         1059.9263	        -2.1476561	       -0.33985239	         1710.5868	         1459.1072	         8866.3196	                 0	          3675.365	         12477.461	         25019.167	                 0	                 0	        -32106.029	                 0	         -25018.32	       0.003727561	              94.2	         7.3360516	         122.68504	         23.966696
